# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sat Nov  4 20:13:26 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.02 0.14251 8.95000 1.2384936810 2.5120039839    1.238  0.328  3.8020  4.362    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.118e-01 2.691e-01 3.393e-03 9.272e-04 8.428e-03 -1.000 1.915e-02 3.949 3.812 4.063 3.405
0.02 0.14251 8.95000 1.2500000000 2.5134610955    1.250  0.349  3.8040  4.354    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 7.114e-01 2.694e-01 3.399e-03 9.290e-04 8.445e-03 -1.000 1.920e-02 3.899 3.762 4.009 3.360
0.02 0.14251 8.95000 1.2999999523 2.5194498592    1.300  0.435  3.8128  4.320    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.116e-01 2.692e-01 3.398e-03 9.287e-04 8.442e-03 -1.000 1.921e-02 3.683 3.548 3.778 3.168
0.02 0.14251 8.95000 1.3088463545 2.5204547993    1.309  0.449  3.8143  4.315    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.117e-01 2.691e-01 3.397e-03 9.286e-04 8.441e-03 -1.000 1.920e-02 3.646 3.511 3.738 3.135
0.02 0.14251 8.95000 1.3500000238 2.5249313598    1.350  0.517  3.8210  4.288    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-13      0.00 7.120e-01 2.689e-01 3.395e-03 9.278e-04 8.435e-03 -1.000 1.918e-02 3.479 3.344 3.558 2.983
0.02 0.14251 8.95000 1.3869400024 2.5286904721    1.387  0.574  3.8270  4.266    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-13      0.00 7.114e-01 2.694e-01 3.401e-03 9.295e-04 8.449e-03 -1.000 1.919e-02 3.335 3.200 3.405 2.854
0.02 0.14251 8.95000 1.3999999762 2.5299650300    1.400  0.594  3.8291  4.258    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-13      0.00 7.112e-01 2.696e-01 3.403e-03 9.301e-04 8.455e-03 -1.000 1.920e-02 3.285 3.151 3.351 2.809
0.02 0.14251 8.95000 1.4191619158 2.5317863554    1.419  0.623  3.8322  4.248    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-13      0.00 7.113e-01 2.695e-01 3.402e-03 9.297e-04 8.451e-03 -1.000 1.920e-02 3.212 3.079 3.274 2.745
0.02 0.14251 8.95000 1.4500000477 2.5346015836    1.450  0.669  3.8371  4.231    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-13      0.00 7.114e-01 2.694e-01 3.399e-03 9.291e-04 8.445e-03 -1.000 1.920e-02 3.098 2.966 3.153 2.644
0.02 0.14251 8.95000 1.5000000000 2.5388844597    1.500  0.740  3.8456  4.208    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-13      0.00 7.116e-01 2.692e-01 3.397e-03 9.283e-04 8.438e-03 -1.000 1.918e-02 2.919 2.789 2.962 2.487
0.02 0.14251 8.95000 1.5277558565 2.5411232920    1.528  0.779  3.8505  4.197    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.118e-01 2.690e-01 3.395e-03 9.279e-04 8.435e-03 -1.000 1.917e-02 2.822 2.694 2.858 2.404
0.02 0.14251 8.95000 1.5499999523 2.5428511323    1.550  0.810  3.8541  4.187    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.119e-01 2.689e-01 3.394e-03 9.277e-04 8.433e-03 -1.000 1.917e-02 2.746 2.619 2.777 2.338
0.02 0.14251 8.95000 1.5974209309 2.5463505669    1.597  0.872  3.8621  4.169    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.88e-14      0.00 7.121e-01 2.687e-01 3.392e-03 9.272e-04 8.429e-03 -1.000 1.920e-02 2.589 2.465 2.611 2.204
0.02 0.14251 8.95000 1.6000000238 2.5465340628    1.600  0.876  3.8624  4.168    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.77e-14      0.00 7.121e-01 2.687e-01 3.392e-03 9.272e-04 8.428e-03 -1.000 1.920e-02 2.581 2.457 2.602 2.197
0.02 0.14251 8.95000 1.6470125914 2.5497634100    1.646  0.935  3.8695  4.149    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-14      0.00 7.123e-01 2.686e-01 3.391e-03 9.269e-04 8.426e-03 -1.000 1.912e-02 2.431 2.310 2.444 2.069
0.02 0.14251 8.95000 1.6499999762 2.5499614773    1.649  0.939  3.8699  4.148    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.12e-14      0.00 7.123e-01 2.686e-01 3.391e-03 9.269e-04 8.426e-03 -1.000 1.911e-02 2.422 2.301 2.435 2.061
0.02 0.14251 8.95000 1.6749999523 2.5515872080    1.674  0.970  3.8734  4.137    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-14      0.00 7.123e-01 2.686e-01 3.391e-03 9.269e-04 8.425e-03 -1.000 1.915e-02 2.344 2.225 2.353 1.994
0.02 0.14251 8.95000 1.7000000477 2.5531580802    1.699  1.002  3.8766  4.125    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.685e-01 3.391e-03 9.268e-04 8.425e-03 -1.000 1.915e-02 2.266 2.149 2.271 1.926
0.02 0.14251 8.95000 1.7209163904 2.5544321035    1.720  1.027  3.8790  4.114    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.685e-01 3.390e-03 9.268e-04 8.424e-03 -1.000 1.912e-02 2.201 2.086 2.204 1.869
0.02 0.14251 8.95000 1.7250001431 2.5546767043    1.724  1.032  3.8795  4.112    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.685e-01 3.390e-03 9.268e-04 8.424e-03 -1.000 1.911e-02 2.189 2.073 2.191 1.858
0.02 0.14251 8.95000 1.7329076529 2.5551465665    1.732  1.042  3.8804  4.108    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.685e-01 3.391e-03 9.268e-04 8.424e-03 -1.000 1.914e-02 2.164 2.049 2.166 1.836
0.02 0.14251 8.95000 1.7500000000 2.5561455243    1.749  1.063  3.8820  4.098    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.685e-01 3.391e-03 9.268e-04 8.425e-03 -1.000 1.920e-02 2.112 1.998 2.112 1.789
0.02 0.14251 8.95000 1.7723242044 2.5574169452    1.771  1.091  3.8843  4.085    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.686e-01 3.391e-03 9.269e-04 8.425e-03 -1.000 1.914e-02 2.043 1.931 2.041 1.729
0.02 0.14251 8.95000 1.7750000954 2.5575668776    1.774  1.094  3.8846  4.083    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.686e-01 3.391e-03 9.269e-04 8.426e-03 -1.000 1.914e-02 2.035 1.923 2.032 1.721
0.02 0.14251 8.95000 1.7959520817 2.5587230952    1.795  1.119  3.8863  4.070    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.122e-01 2.686e-01 3.391e-03 9.271e-04 8.425e-03 -1.000 1.910e-02 1.972 1.860 1.967 1.664
0.02 0.14251 8.95000 1.7999999523 2.5589429085    1.799  1.124  3.8866  4.067    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.122e-01 2.687e-01 3.392e-03 9.272e-04 8.425e-03 -1.000 1.910e-02 1.960 1.848 1.955 1.653
0.02 0.14251 8.95000 1.8250000477 2.5602756874    1.824  1.154  3.8887  4.051    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.122e-01 2.687e-01 3.392e-03 9.271e-04 8.427e-03 -1.000 1.914e-02 1.884 1.773 1.876 1.583
0.02 0.14251 8.95000 1.8357661963 2.5608367977    1.835  1.167  3.8894  4.044    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.122e-01 2.687e-01 3.392e-03 9.273e-04 8.427e-03 -1.000 1.916e-02 1.851 1.741 1.843 1.554
0.02 0.14251 8.95000 1.8500000238 2.5615671203    1.849  1.185  3.8903  4.034    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.121e-01 2.687e-01 3.392e-03 9.275e-04 8.427e-03 -1.000 1.920e-02 1.809 1.699 1.799 1.514
0.02 0.14251 8.95000 1.8698743582 2.5625654913    1.869  1.208  3.8914  4.019    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.121e-01 2.687e-01 3.393e-03 9.274e-04 8.429e-03 -1.000 1.920e-02 1.749 1.640 1.738 1.458
0.02 0.14251 8.95000 1.8750000000 2.5628190289    1.874  1.215  3.8917  4.015    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.121e-01 2.688e-01 3.393e-03 9.274e-04 8.430e-03 -1.000 1.919e-02 1.734 1.624 1.722 1.444
0.02 0.14251 8.95000 1.8999999762 2.5640331260    1.899  1.244  3.8927  3.995    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.120e-01 2.689e-01 3.393e-03 9.281e-04 8.427e-03 -1.000 1.911e-02 1.659 1.550 1.646 1.373
0.02 0.14251 8.95000 1.9017800093 2.5641181726    1.901  1.247  3.8928  3.994    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.120e-01 2.689e-01 3.393e-03 9.281e-04 8.428e-03 -1.000 1.911e-02 1.654 1.545 1.640 1.368
0.02 0.14251 8.95000 1.9249999523 2.5652110289    1.924  1.275  3.8932  3.973    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.119e-01 2.689e-01 3.394e-03 9.278e-04 8.434e-03 -1.000 1.920e-02 1.584 1.475 1.569 1.300
0.02 0.14251 8.95000 1.9282478094 2.5653614796    1.928  1.278  3.8933  3.970    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.119e-01 2.689e-01 3.394e-03 9.278e-04 8.434e-03 -1.000 1.920e-02 1.574 1.465 1.559 1.290
0.02 0.14251 8.95000 1.9477653503 2.5662534526    1.947  1.302  3.8932  3.951    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.119e-01 2.689e-01 3.395e-03 9.280e-04 8.435e-03 -1.000 1.920e-02 1.516 1.406 1.500 1.232
0.02 0.14251 8.95000 1.9668519497 2.5671060714    1.967  1.324  3.8931  3.932    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.690e-01 3.396e-03 9.280e-04 8.437e-03 -1.000 1.920e-02 1.460 1.349 1.443 1.175
0.02 0.14251 8.95000 1.9932960272 2.5682563828    1.993  1.355  3.8924  3.904    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.691e-01 3.397e-03 9.283e-04 8.440e-03 -1.000 1.920e-02 1.382 1.270 1.364 1.095
0.02 0.14251 8.95000 1.9985944033 2.5684826552    1.999  1.361  3.8922  3.898    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.691e-01 3.397e-03 9.284e-04 8.440e-03 -1.000 1.921e-02 1.366 1.254 1.348 1.079
0.02 0.14251 8.95000 2.0310020447 2.5698371586    2.031  1.399  3.8900  3.859    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.115e-01 2.693e-01 3.399e-03 9.291e-04 8.444e-03 -1.000 1.920e-02 1.273 1.156 1.253 0.977
0.02 0.14251 8.95000 2.0388267040 2.5701567839    2.038  1.408  3.8892  3.848    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.114e-01 2.694e-01 3.399e-03 9.293e-04 8.445e-03 -1.000 1.919e-02 1.250 1.133 1.231 0.951
0.02 0.14251 8.95000 2.0685362816 2.5713450915    2.068  1.442  3.8853  3.804    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.113e-01 2.695e-01 3.401e-03 9.297e-04 8.449e-03 -1.000 1.919e-02 1.164 1.043 1.146 0.853
0.02 0.14251 8.95000 2.0843575001 2.5719620269    2.083  1.460  3.8826  3.779    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.112e-01 2.696e-01 3.402e-03 9.299e-04 8.451e-03 -1.000 1.918e-02 1.120 0.995 1.102 0.799
0.02 0.14251 8.95000 2.0985417366 2.5725060446    2.097  1.476  3.8801  3.756    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.111e-01 2.697e-01 3.403e-03 9.301e-04 8.453e-03 -1.000 1.918e-02 1.080 0.952 1.063 0.750
0.02 0.14251 8.95000 2.1244223118 2.5734771655    2.123  1.505  3.8741  3.709    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.699e-01 3.404e-03 9.305e-04 8.457e-03 -1.000 1.923e-02 1.009 0.876 0.995 0.659
0.02 0.14251 8.95000 2.1298882961 2.5736787981    2.129  1.511  3.8727  3.698    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.699e-01 3.405e-03 9.305e-04 8.458e-03 -1.000 1.925e-02 0.994 0.859 0.981 0.639
0.02 0.14251 8.95000 2.1318800449 2.5737519755    2.131  1.513  3.8722  3.695    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.108e-01 2.699e-01 3.405e-03 9.306e-04 8.458e-03 -1.000 1.926e-02 0.988 0.853 0.975 0.632
0.02 0.14251 8.95000 2.1529004574 2.5745147874    2.151  1.535  3.8652  3.648    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.700e-01 3.406e-03 9.310e-04 8.462e-03 -1.000 1.923e-02 0.932 0.792 0.925 0.554
0.02 0.14251 8.95000 2.1724176407 2.5752078709    2.171  1.555  3.8578  3.603    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.105e-01 2.702e-01 3.408e-03 9.314e-04 8.465e-03 -1.000 1.925e-02 0.882 0.737 0.881 0.480
0.02 0.14251 8.95000 2.1754190922 2.5753131887    2.174  1.558  3.8566  3.595    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.105e-01 2.702e-01 3.408e-03 9.315e-04 8.466e-03 -1.000 1.924e-02 0.874 0.729 0.875 0.469
0.02 0.14251 8.95000 2.1938843727 2.5759538321    2.192  1.577  3.8488  3.549    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.104e-01 2.704e-01 3.409e-03 9.319e-04 8.469e-03 -1.000 1.927e-02 0.827 0.678 0.837 0.399
0.02 0.14251 8.95000 2.2097015381 2.5764928207    2.208  1.594  3.8408  3.504    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.103e-01 2.705e-01 3.410e-03 9.322e-04 8.472e-03 -1.000 1.925e-02 0.786 0.635 0.806 0.336
0.02 0.14251 8.95000 2.2209496498 2.5768707465    2.219  1.607  3.8357  3.472    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.101e-01 2.706e-01 3.411e-03 9.325e-04 8.475e-03 -1.000 1.927e-02 0.753 0.600 0.780 0.289
0.02 0.14251 8.95000 2.2344555855 2.5773187567    2.233  1.627  3.8317  3.439    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.707e-01 3.412e-03 9.327e-04 8.477e-03 -1.000 1.930e-02 0.703 0.550 0.737 0.229
0.02 0.14251 8.95000 2.2404072285 2.5775142101    2.239  1.647  3.8371  3.442    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.707e-01 3.413e-03 9.328e-04 8.478e-03 -1.000 1.927e-02 0.653 0.499 0.677 0.192
0.02 0.14251 8.95000 2.2447762489 2.5776569314    2.243  1.672  3.8473  3.458    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.708e-01 3.414e-03 9.330e-04 8.480e-03 -1.000 1.930e-02 0.590 0.439 0.599 0.158
0.02 0.14251 8.95000 2.2462964058 2.5777064401    2.245  1.692  3.8575  3.479    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.330e-04 8.480e-03 -1.000 1.930e-02 0.539 0.391 0.533 0.136
0.02 0.14251 8.95000 2.2470612526 2.5777313207    2.245  1.713  3.8677  3.499    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.489 0.345 0.471 0.117
0.02 0.14251 8.95000 2.2474968433 2.5777454818    2.246  1.734  3.8777  3.518    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.434 0.297 0.407 0.096
0.02 0.14251 8.95000 2.2477552891 2.5777538809    2.246  1.757  3.8872  3.533    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.377 0.247 0.342 0.072
0.02 0.14251 8.95000 2.2479054928 2.5777587613    2.246  1.776  3.8946  3.543    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.329 0.207 0.290 0.053
0.02 0.14251 8.95000 2.2480540276 2.5777635867    2.246  1.793  3.9015  3.555    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.288 0.175 0.247 0.039
0.02 0.14251 8.95000 2.2481012344 2.5777651202    2.246  1.776  3.8983  3.559    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.330 0.213 0.291 0.068
0.02 0.14251 8.95000 2.2481615543 2.5777670795    2.247  1.750  3.8920  3.559    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.394 0.270 0.357 0.107
0.02 0.14251 8.95000 2.2482209206 2.5777690077    2.247  1.728  3.8831  3.546    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.450 0.318 0.419 0.131
0.02 0.14251 8.95000 2.2482979298 2.5777715087    2.247  1.716  3.8715  3.512    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.480 0.338 0.458 0.120
0.02 0.14251 8.95000 2.2483873367 2.5777744122    2.247  1.720  3.8600  3.462    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.471 0.323 0.461 0.075
0.02 0.14251 8.95000 2.2484931946 2.5777778496    2.247  1.727  3.8482  3.407    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.451 0.298 0.456 0.021
0.02 0.14251 8.95000 2.2486133575 2.5777817510    2.247  1.733  3.8364  3.354    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.438 0.282 0.460 -0.025
0.02 0.14251 8.95000 2.2487473488 2.5777861008    2.247  1.734  3.8246  3.306    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.434 0.277 0.475 -0.059
0.02 0.14251 8.95000 2.2488954067 2.5777909066    2.247  1.733  3.8130  3.261    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.438 0.282 0.501 -0.083
0.02 0.14251 8.95000 2.2490680218 2.5777965086    2.247  1.729  3.8015  3.219    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.331e-04 8.481e-03 -1.000 1.930e-02 0.449 0.295 0.538 -0.101
0.02 0.14251 8.95000 2.2492737770 2.5778031848    2.248  1.721  3.7904  3.183    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.332e-04 8.481e-03 -1.000 1.930e-02 0.469 0.318 0.585 -0.106
0.02 0.14251 8.95000 2.2495446205 2.5778119708    2.248  1.706  3.7790  3.151    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.332e-04 8.481e-03 -1.000 1.930e-02 0.504 0.360 0.651 -0.094
0.02 0.14251 8.95000 2.2498748302 2.5778226793    2.248  1.684  3.7672  3.127    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.708e-01 3.414e-03 9.332e-04 8.482e-03 -1.000 1.930e-02 0.560 0.427 0.745 -0.058
0.02 0.14251 8.95000 2.2501552105 2.5778317690    2.249  1.659  3.7583  3.116    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.711e-01 3.417e-03 9.340e-04 8.489e-03 -1.000 1.932e-02 0.622 0.498 0.836 -0.008
0.02 0.14251 8.95000 2.2504525185 2.5778414047    2.249  1.627  3.7493  3.112    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.075e-01 2.731e-01 3.437e-03 9.392e-04 8.535e-03 -1.000 1.943e-02 0.702 0.589 0.947 0.062
0.02 0.14251 8.95000 2.2507133484 2.5778498557    2.249  1.595  3.7418  3.114    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.043e-01 2.761e-01 3.468e-03 9.475e-04 8.609e-03 -1.000 1.959e-02 0.783 0.682 1.057 0.138
0.02 0.14251 8.95000 2.2510187626 2.5778597484    2.249  1.554  3.7333  3.121    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.015e-01 2.788e-01 3.496e-03 9.549e-04 8.675e-03 -1.000 1.971e-02 0.884 0.797 1.190 0.234
0.02 0.14251 8.95000 2.2513155937 2.5778693601    2.250  1.520  3.7255  3.124    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.999e-01 2.803e-01 3.511e-03 9.590e-04 8.712e-03 -1.000 1.981e-02 0.970 0.897 1.307 0.317
0.02 0.14251 8.95000 2.2514638901 2.5778741610    2.250  1.507  3.7218  3.123    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.994e-01 2.808e-01 3.517e-03 9.605e-04 8.725e-03 -1.000 1.980e-02 1.003 0.937 1.356 0.350
0.02 0.14251 8.95000 2.2517471313 2.5778833286    2.250  1.500  3.7152  3.103    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.986e-01 2.816e-01 3.523e-03 9.623e-04 8.740e-03 -1.000 1.984e-02 1.019 0.967 1.401 0.365
0.02 0.14251 8.95000 2.2522413731 2.5778993192    2.251  1.520  3.7049  3.042    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.975e-01 2.826e-01 3.516e-03 9.708e-04 8.759e-03 -1.000 1.989e-02 0.969 0.941 1.400 0.317
0.02 0.14251 8.95000 2.2525937557 2.5779107152    2.251  1.558  3.6991  2.981    3  0.000  0.522     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.967e-01 2.833e-01 3.431e-03 1.035e-03 8.767e-03 -1.000 1.991e-02 0.875 0.862 1.335 0.225
0.02 0.14251 8.95000 2.2528753281 2.5779198182    2.251  1.593  3.6951  2.929    3  0.000  0.495     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.961e-01 2.840e-01 3.258e-03 1.204e-03 8.771e-03 -1.000 1.994e-02 0.786 0.784 1.267 0.138
0.02 0.14251 8.95000 2.2531509399 2.5779287260    2.251  1.630  3.6916  2.878    3  0.000  0.457     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.953e-01 2.847e-01 3.005e-03 1.501e-03 8.774e-03 -1.000 2.002e-02 0.694 0.701 1.193 0.048
0.02 0.14251 8.95000 2.2534129620 2.5779371923    2.252  1.667  3.6885  2.830    3  0.000  0.427     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.946e-01 2.853e-01 2.808e-03 1.744e-03 8.777e-03 -1.000 2.008e-02 0.603 0.620 1.119 -0.040
